run_parallelFalsecfg{'device': device(type='cuda'), 'learning_rate': 0.001, 'learning_rate_decay': 0.3, 'last_observe': 20, 'epochs': 12, 'print_every': 100, 'save_every': 5, 'batch_size': 1, 'data_locate': '/home/pinkman/PycharmProjects/map_encoder/data_process/trajectory/train', 'save_path': './model_ckpt/', 'log_file': 'runs/log.txt', 'tensorboard_path': 'runs/train_visualization'}
Start Training...
Epoch 1/12: Iteration 0, loss = 46.420792
Epoch 92/12: Iteration 500, loss = 2.700360
Epoch 92/12: Iteration 600, loss = 0.029404
Epoch 92/12: Iteration 700, loss = 0.470152
Epoch 92/12: Iteration 800, loss = 3.426845
Epoch 92/12: Iteration 900, loss = 0.644747
Epoch 92/12: Iteration 1000, loss = 46.051384
Epoch 92/12: Iteration 1100, loss = 0.163803
Epoch 92/12: Iteration 1200, loss = 1.392092
Epoch 92/12: Iteration 1300, loss = 1.300626
Epoch 92/12: Iteration 1400, loss = 0.376998
Epoch 92/12: Iteration 1500, loss = 0.732142
Epoch 92/12: Iteration 1600, loss = 0.120181
Epoch 92/12: Iteration 1700, loss = 0.895515
Epoch 92/12: Iteration 1800, loss = 1.348783
Epoch 92/12: Iteration 1900, loss = 0.063361
Epoch 92/12: Iteration 2000, loss = 0.637585
Epoch 92/12: Iteration 2100, loss = 0.386992
Epoch 92/12: Iteration 2200, loss = 0.793821
Epoch 92/12: Iteration 2300, loss = 0.545396
Epoch 92/12: Iteration 2400, loss = 0.545427
Epoch 92/12: Iteration 2500, loss = 5.547049
Epoch 92/12: Iteration 2600, loss = 3.556810
Epoch 92/12: Iteration 2700, loss = 0.866244
Epoch 92/12: Iteration 2800, loss = 0.313303
Epoch 92/12: Iteration 2900, loss = 0.214078
Epoch 92/12: Iteration 3000, loss = 1.640508
Epoch 92/12: Iteration 3100, loss = 1.096555
Epoch 92/12: Iteration 3200, loss = 5.344888
Epoch 92/12: Iteration 3300, loss = 0.180834
Epoch 92/12: Iteration 3400, loss = 0.245478
Epoch 93/12: Iteration 0, loss = 0.596579
Epoch 93/12: Iteration 100, loss = 0.035161
Epoch 93/12: Iteration 200, loss = 0.764601
Epoch 93/12: Iteration 300, loss = 2.856971
Epoch 93/12: Iteration 400, loss = 0.102190
Epoch 93/12: Iteration 500, loss = 2.700360
Epoch 93/12: Iteration 600, loss = 0.029404
Epoch 93/12: Iteration 700, loss = 0.470152
Epoch 93/12: Iteration 800, loss = 3.426845
Epoch 93/12: Iteration 900, loss = 0.644747
Epoch 93/12: Iteration 1000, loss = 46.051384
Epoch 93/12: Iteration 1100, loss = 0.163803
Epoch 93/12: Iteration 1200, loss = 1.392092
Epoch 93/12: Iteration 1300, loss = 1.300626
Epoch 93/12: Iteration 1400, loss = 0.376998
Epoch 93/12: Iteration 1500, loss = 0.732142
Epoch 93/12: Iteration 1600, loss = 0.120181
Epoch 93/12: Iteration 1700, loss = 0.895515
Epoch 93/12: Iteration 1800, loss = 1.348783
Epoch 93/12: Iteration 1900, loss = 0.063361
Epoch 93/12: Iteration 2000, loss = 0.637585
Epoch 93/12: Iteration 2100, loss = 0.386992
Epoch 93/12: Iteration 2200, loss = 0.793821
Epoch 93/12: Iteration 2300, loss = 0.545396
Epoch 93/12: Iteration 2400, loss = 0.545427
Epoch 93/12: Iteration 2500, loss = 5.547049
Epoch 93/12: Iteration 2600, loss = 3.556810
Epoch 93/12: Iteration 2700, loss = 0.866244
Epoch 93/12: Iteration 2800, loss = 0.313303
Epoch 93/12: Iteration 2900, loss = 0.214078
Epoch 93/12: Iteration 3000, loss = 1.640508
Epoch 93/12: Iteration 3100, loss = 1.096555
Epoch 93/12: Iteration 3200, loss = 5.344888
Epoch 93/12: Iteration 3300, loss = 0.180834
Epoch 93/12: Iteration 3400, loss = 0.245478
Epoch 94/12: Iteration 0, loss = 0.596579
Epoch 94/12: Iteration 100, loss = 0.035161
Epoch 94/12: Iteration 200, loss = 0.764601
Epoch 94/12: Iteration 300, loss = 2.856971
Epoch 94/12: Iteration 400, loss = 0.102190
Epoch 94/12: Iteration 500, loss = 2.700360
Epoch 94/12: Iteration 600, loss = 0.029404
Epoch 94/12: Iteration 700, loss = 0.470152
Epoch 94/12: Iteration 800, loss = 3.426845
Epoch 94/12: Iteration 900, loss = 0.644747
Epoch 94/12: Iteration 1000, loss = 46.051384
Epoch 94/12: Iteration 1100, loss = 0.163803
Epoch 94/12: Iteration 1200, loss = 1.392092
Epoch 94/12: Iteration 1300, loss = 1.300626
Epoch 94/12: Iteration 1400, loss = 0.376998
Epoch 94/12: Iteration 1500, loss = 0.732142
Epoch 94/12: Iteration 1600, loss = 0.120181
Epoch 94/12: Iteration 1700, loss = 0.895515
Epoch 94/12: Iteration 1800, loss = 1.348783
Epoch 94/12: Iteration 1900, loss = 0.063361
Epoch 94/12: Iteration 2000, loss = 0.637585
Epoch 94/12: Iteration 2100, loss = 0.386992
Epoch 94/12: Iteration 2200, loss = 0.793821
Epoch 94/12: Iteration 2300, loss = 0.545396
Epoch 94/12: Iteration 2400, loss = 0.545427
Epoch 94/12: Iteration 2500, loss = 5.547049
Epoch 94/12: Iteration 2600, loss = 3.556810
Epoch 94/12: Iteration 2700, loss = 0.866244
Epoch 94/12: Iteration 2800, loss = 0.313303
Epoch 94/12: Iteration 2900, loss = 0.214078
Epoch 94/12: Iteration 3000, loss = 1.640508
Epoch 94/12: Iteration 3100, loss = 1.096555
Epoch 94/12: Iteration 3200, loss = 5.344888
Epoch 94/12: Iteration 3300, loss = 0.180834
Epoch 94/12: Iteration 3400, loss = 0.245478
Epoch 95/12: Iteration 0, loss = 0.596579
Epoch 95/12: Iteration 100, loss = 0.035161
Epoch 95/12: Iteration 200, loss = 0.764601
Epoch 95/12: Iteration 300, loss = 2.856971
Epoch 95/12: Iteration 400, loss = 0.102190
Epoch 95/12: Iteration 500, loss = 2.700360
Epoch 95/12: Iteration 600, loss = 0.029404
Epoch 95/12: Iteration 700, loss = 0.470152
Epoch 95/12: Iteration 800, loss = 3.426845
Epoch 95/12: Iteration 900, loss = 0.644747
Epoch 95/12: Iteration 1000, loss = 46.051384
Epoch 95/12: Iteration 1100, loss = 0.163803
Epoch 95/12: Iteration 1200, loss = 1.392092
Epoch 95/12: Iteration 1300, loss = 1.300626
Epoch 95/12: Iteration 1400, loss = 0.376998
Epoch 95/12: Iteration 1500, loss = 0.732142
Epoch 95/12: Iteration 1600, loss = 0.120181
Epoch 95/12: Iteration 1700, loss = 0.895515
Epoch 95/12: Iteration 1800, loss = 1.348783
Epoch 95/12: Iteration 1900, loss = 0.063361
Epoch 95/12: Iteration 2000, loss = 0.637585
Epoch 95/12: Iteration 2100, loss = 0.386992
Epoch 95/12: Iteration 2200, loss = 0.793821
Epoch 95/12: Iteration 2300, loss = 0.545396
Epoch 95/12: Iteration 2400, loss = 0.545427
Epoch 95/12: Iteration 2500, loss = 5.547049
Epoch 95/12: Iteration 2600, loss = 3.556810
Epoch 95/12: Iteration 2700, loss = 0.866244
Epoch 95/12: Iteration 2800, loss = 0.313303
Epoch 95/12: Iteration 2900, loss = 0.214078
Epoch 95/12: Iteration 3000, loss = 1.640508
Epoch 95/12: Iteration 3100, loss = 1.096555
Epoch 95/12: Iteration 3200, loss = 5.344888
Epoch 95/12: Iteration 3300, loss = 0.180834
Epoch 95/12: Iteration 3400, loss = 0.245478
Save model ./model_ckpt/model_epoch95.pth
Epoch 96/12: Iteration 0, loss = 0.596579
Epoch 96/12: Iteration 100, loss = 0.035161
Epoch 96/12: Iteration 200, loss = 0.764601
Epoch 96/12: Iteration 300, loss = 2.856971
Epoch 96/12: Iteration 400, loss = 0.102190
Epoch 96/12: Iteration 500, loss = 2.700360
Epoch 96/12: Iteration 600, loss = 0.029404
Epoch 96/12: Iteration 700, loss = 0.470152
Epoch 96/12: Iteration 800, loss = 3.426845
Epoch 96/12: Iteration 900, loss = 0.644747
Epoch 96/12: Iteration 1000, loss = 46.051384
Epoch 96/12: Iteration 1100, loss = 0.163803
Epoch 96/12: Iteration 1200, loss = 1.392092
Epoch 96/12: Iteration 1300, loss = 1.300626
Epoch 96/12: Iteration 1400, loss = 0.376998
Epoch 96/12: Iteration 1500, loss = 0.732142
Epoch 96/12: Iteration 1600, loss = 0.120181
Epoch 96/12: Iteration 1700, loss = 0.895515
Epoch 96/12: Iteration 1800, loss = 1.348783
Epoch 96/12: Iteration 1900, loss = 0.063361
Epoch 96/12: Iteration 2000, loss = 0.637585
Epoch 96/12: Iteration 2100, loss = 0.386992
Epoch 96/12: Iteration 2200, loss = 0.793821
Epoch 96/12: Iteration 2300, loss = 0.545396
Epoch 96/12: Iteration 2400, loss = 0.545427
Epoch 96/12: Iteration 2500, loss = 5.547049
Epoch 96/12: Iteration 2600, loss = 3.556810
Epoch 96/12: Iteration 2700, loss = 0.866244
Epoch 96/12: Iteration 2800, loss = 0.313303
Epoch 96/12: Iteration 2900, loss = 0.214078
Epoch 96/12: Iteration 3000, loss = 1.640508
Epoch 96/12: Iteration 3100, loss = 1.096555
Epoch 96/12: Iteration 3200, loss = 5.344888
Epoch 96/12: Iteration 3300, loss = 0.180834
Epoch 96/12: Iteration 3400, loss = 0.245478
Epoch 97/12: Iteration 0, loss = 0.596579
Epoch 97/12: Iteration 100, loss = 0.035161
Epoch 97/12: Iteration 200, loss = 0.764601
Epoch 97/12: Iteration 300, loss = 2.856971
Epoch 97/12: Iteration 400, loss = 0.102190
Epoch 97/12: Iteration 500, loss = 2.700360
Epoch 97/12: Iteration 600, loss = 0.029404
Epoch 97/12: Iteration 700, loss = 0.470152
Epoch 97/12: Iteration 800, loss = 3.426845
Epoch 97/12: Iteration 900, loss = 0.644747
Epoch 97/12: Iteration 1000, loss = 46.051384
Epoch 97/12: Iteration 1100, loss = 0.163803
Epoch 97/12: Iteration 1200, loss = 1.392092
Epoch 97/12: Iteration 1300, loss = 1.300626
Epoch 97/12: Iteration 1400, loss = 0.376998
Epoch 97/12: Iteration 1500, loss = 0.732142
Epoch 97/12: Iteration 1600, loss = 0.120181
Epoch 97/12: Iteration 1700, loss = 0.895515
Epoch 97/12: Iteration 1800, loss = 1.348783
Epoch 97/12: Iteration 1900, loss = 0.063361
Epoch 97/12: Iteration 2000, loss = 0.637585
Epoch 97/12: Iteration 2100, loss = 0.386992
Epoch 97/12: Iteration 2200, loss = 0.793821
Epoch 97/12: Iteration 2300, loss = 0.545396
Epoch 97/12: Iteration 2400, loss = 0.545427
Epoch 97/12: Iteration 2500, loss = 5.547049
Epoch 97/12: Iteration 2600, loss = 3.556810
Epoch 97/12: Iteration 2700, loss = 0.866244
Epoch 97/12: Iteration 2800, loss = 0.313303
Epoch 97/12: Iteration 2900, loss = 0.214078
Epoch 97/12: Iteration 3000, loss = 1.640508
Epoch 97/12: Iteration 3100, loss = 1.096555
Epoch 97/12: Iteration 3200, loss = 5.344888
Epoch 97/12: Iteration 3300, loss = 0.180834
Epoch 97/12: Iteration 3400, loss = 0.245478
Epoch 98/12: Iteration 0, loss = 0.596579
Epoch 98/12: Iteration 100, loss = 0.035161
Epoch 98/12: Iteration 200, loss = 0.764601
Epoch 98/12: Iteration 300, loss = 2.856971
Epoch 98/12: Iteration 400, loss = 0.102190
Epoch 98/12: Iteration 500, loss = 2.700360
Epoch 98/12: Iteration 600, loss = 0.029404
Epoch 98/12: Iteration 700, loss = 0.470152
Epoch 98/12: Iteration 800, loss = 3.426845
Epoch 98/12: Iteration 900, loss = 0.644747
Epoch 98/12: Iteration 1000, loss = 46.051384
Epoch 98/12: Iteration 1100, loss = 0.163803
Epoch 98/12: Iteration 1200, loss = 1.392092
Epoch 98/12: Iteration 1300, loss = 1.300626
Epoch 98/12: Iteration 1400, loss = 0.376998
Epoch 98/12: Iteration 1500, loss = 0.732142
Epoch 98/12: Iteration 1600, loss = 0.120181
Epoch 98/12: Iteration 1700, loss = 0.895515
Epoch 98/12: Iteration 1800, loss = 1.348783
Epoch 98/12: Iteration 1900, loss = 0.063361
Epoch 98/12: Iteration 2000, loss = 0.637585
Epoch 98/12: Iteration 2100, loss = 0.386992
Epoch 98/12: Iteration 2200, loss = 0.793821
Epoch 98/12: Iteration 2300, loss = 0.545396
Epoch 98/12: Iteration 2400, loss = 0.545427
Epoch 98/12: Iteration 2500, loss = 5.547049
Epoch 98/12: Iteration 2600, loss = 3.556810
Epoch 98/12: Iteration 2700, loss = 0.866244
Epoch 98/12: Iteration 2800, loss = 0.313303
Epoch 98/12: Iteration 2900, loss = 0.214078
Epoch 98/12: Iteration 3000, loss = 1.640508
Epoch 98/12: Iteration 3100, loss = 1.096555
Epoch 98/12: Iteration 3200, loss = 5.344888
Epoch 98/12: Iteration 3300, loss = 0.180834
Epoch 98/12: Iteration 3400, loss = 0.245478
Epoch 99/12: Iteration 0, loss = 0.596579
Epoch 99/12: Iteration 100, loss = 0.035161
Epoch 99/12: Iteration 200, loss = 0.764601
Epoch 99/12: Iteration 300, loss = 2.856971
Epoch 99/12: Iteration 400, loss = 0.102190
Epoch 99/12: Iteration 500, loss = 2.700360
Epoch 99/12: Iteration 600, loss = 0.029404
Epoch 99/12: Iteration 700, loss = 0.470152
Epoch 99/12: Iteration 800, loss = 3.426845
Epoch 99/12: Iteration 900, loss = 0.644747
Epoch 99/12: Iteration 1000, loss = 46.051384
Epoch 99/12: Iteration 1100, loss = 0.163803
Epoch 99/12: Iteration 1200, loss = 1.392092
Epoch 99/12: Iteration 1300, loss = 1.300626
Epoch 99/12: Iteration 1400, loss = 0.376998
Epoch 99/12: Iteration 1500, loss = 0.732142
Epoch 99/12: Iteration 1600, loss = 0.120181
Epoch 99/12: Iteration 1700, loss = 0.895515
Epoch 99/12: Iteration 1800, loss = 1.348783
Epoch 99/12: Iteration 1900, loss = 0.063361
Epoch 99/12: Iteration 2000, loss = 0.637585
Epoch 99/12: Iteration 2100, loss = 0.386992
Epoch 99/12: Iteration 2200, loss = 0.793821
Epoch 99/12: Iteration 2300, loss = 0.545396
Epoch 99/12: Iteration 2400, loss = 0.545427
Epoch 99/12: Iteration 2500, loss = 5.547049
Epoch 99/12: Iteration 2600, loss = 3.556810
Epoch 99/12: Iteration 2700, loss = 0.866244
Epoch 99/12: Iteration 2800, loss = 0.313303
Epoch 99/12: Iteration 2900, loss = 0.214078
Epoch 99/12: Iteration 3000, loss = 1.640508
Epoch 99/12: Iteration 3100, loss = 1.096555
Epoch 99/12: Iteration 3200, loss = 5.344888
Epoch 99/12: Iteration 3300, loss = 0.180834
Epoch 99/12: Iteration 3400, loss = 0.245478
Epoch 100/12: Iteration 0, loss = 0.596579
Epoch 100/12: Iteration 100, loss = 0.035161
Epoch 100/12: Iteration 200, loss = 0.764601
Epoch 100/12: Iteration 300, loss = 2.856971
Epoch 100/12: Iteration 400, loss = 0.102190
Epoch 100/12: Iteration 500, loss = 2.700360
Epoch 100/12: Iteration 600, loss = 0.029404
Epoch 100/12: Iteration 700, loss = 0.470152
Epoch 100/12: Iteration 800, loss = 3.426845
Epoch 100/12: Iteration 900, loss = 0.644747
Epoch 100/12: Iteration 1000, loss = 46.051384
Epoch 100/12: Iteration 1100, loss = 0.163803
Epoch 100/12: Iteration 1200, loss = 1.392092
Epoch 100/12: Iteration 1300, loss = 1.300626
Epoch 100/12: Iteration 1400, loss = 0.376998
Epoch 100/12: Iteration 1500, loss = 0.732142
Epoch 100/12: Iteration 1600, loss = 0.120181
Epoch 100/12: Iteration 1700, loss = 0.895515
Epoch 100/12: Iteration 1800, loss = 1.348783
Epoch 100/12: Iteration 1900, loss = 0.063361
Epoch 100/12: Iteration 2000, loss = 0.637585
Epoch 100/12: Iteration 2100, loss = 0.386992
Epoch 100/12: Iteration 2200, loss = 0.793821
Epoch 100/12: Iteration 2300, loss = 0.545396
Epoch 100/12: Iteration 2400, loss = 0.545427
Epoch 100/12: Iteration 2500, loss = 5.547049
Epoch 100/12: Iteration 2600, loss = 3.556810
Epoch 100/12: Iteration 2700, loss = 0.866244
Epoch 100/12: Iteration 2800, loss = 0.313303
Epoch 100/12: Iteration 2900, loss = 0.214078
Epoch 100/12: Iteration 3000, loss = 1.640508
Epoch 100/12: Iteration 3100, loss = 1.096555
Epoch 100/12: Iteration 3200, loss = 5.344888
Epoch 100/12: Iteration 3300, loss = 0.180834
Epoch 100/12: Iteration 3400, loss = 0.245478
Save model ./model_ckpt/model_epoch100.pth
Save final model ./model_ckpt/model_final.pth
Finish Training
